date,obs_cfs,pred_cfs
1989-03-28,600.0,485.60486
1989-03-29,1570.0,730.0625
1989-03-30,2540.0,2521.1633
1989-03-31,2780.0,3022.021
1989-04-01,2910.0,2603.7778
1989-04-02,3040.0,2918.4973
1989-04-03,3190.0,3090.3027
1989-04-04,3420.0,3295.6592
1989-04-05,3990.0,3582.8364
1989-04-06,6450.0,4471.655
1989-04-07,11700.0,8023.376
1989-04-08,16000.0,13574.585
1989-04-09,17100.0,16556.979
1989-04-10,16900.0,15869.172
1989-04-11,16300.0,16229.135
1989-04-12,14900.0,15567.966
1989-04-13,13000.0,13491.53
1989-04-14,11100.0,11363.778
1989-04-15,9430.0,9805.383
1989-04-16,8370.0,8414.512
1989-04-17,7770.0,7800.758
1989-04-18,7720.0,7464.7534
1989-04-19,7950.0,7836.567
1989-04-20,7940.0,8098.6245
1989-04-21,7700.0,7729.108
1989-04-22,7370.0,7399.427
1989-04-23,6880.0,7131.5273
1989-04-24,6230.0,6500.879
1989-04-25,5720.0,5720.3286
1989-04-26,5410.0,5514.409
1989-04-27,5360.0,5367.585
1989-04-28,5440.0,5432.8403
1989-04-29,5410.0,5529.3975
1989-04-30,5310.0,5396.8926
1989-05-01,5260.0,5278.38
1989-05-02,5510.0,5225.948
1989-05-03,7750.0,5663.4565
1989-05-04,10900.0,9220.043
1989-05-05,11900.0,12562.761
1989-05-06,11600.0,11121.395
1989-05-07,11400.0,10882.217
1989-05-08,11500.0,11134.408
1989-05-09,11400.0,11592.943
1989-05-10,10800.0,11237.576
1989-05-11,9970.0,10063.87
1989-05-12,11000.0,9233.0
1989-05-13,14400.0,12029.99
1989-05-14,17900.0,16017.301
1989-05-15,20900.0,18813.975
1989-05-16,22000.0,22100.43
1989-05-17,21600.0,21590.127
1989-05-18,20300.0,20475.781
1989-05-19,18100.0,18825.207
1989-05-20,15200.0,16168.924
1989-05-21,12200.0,12839.534
1989-05-22,9310.0,10363.884
1989-05-23,7050.0,7866.925
1989-05-24,5460.0,6219.9233
1989-05-25,4370.0,4841.008
1989-05-26,3750.0,3792.872
1989-05-27,3440.0,3301.2473
1989-05-28,3240.0,3187.8518
1989-05-29,2930.0,3148.858
1989-05-30,2610.0,2702.835
1989-05-31,2370.0,2367.3335
1989-06-01,2190.0,2253.3433
1989-06-02,2000.0,2100.929
1989-06-03,1820.0,1860.2365
1989-06-04,1680.0,1682.959
1989-06-05,1560.0,1535.3082
1989-06-06,1450.0,1429.6912
1989-06-07,1400.0,1336.4404
1989-06-08,1400.0,1296.613
1989-06-09,1470.0,1344.6797
1989-06-10,1520.0,1448.094
1989-06-11,2190.0,1500.0104
1989-06-12,2890.0,2988.4888
1989-06-13,2900.0,3253.6226
1989-06-14,2540.0,2387.4219
1989-06-15,2130.0,2042.49
1989-06-16,1940.0,1837.3674
1989-06-17,2170.0,1880.9458
1989-06-18,2330.0,2401.5825
1989-06-19,2320.0,2352.9365
1989-06-20,2180.0,2180.0525
1989-06-21,1940.0,2030.4954
1989-06-22,1680.0,1764.4636
1989-06-23,1460.0,1516.4614
1989-06-24,1300.0,1358.1963
1989-06-25,1160.0,1233.8387
1989-06-26,1020.0,1112.0543
1989-06-27,925.0,971.4885
1989-06-28,849.0,894.6483
1989-06-29,790.0,821.6704
1989-06-30,716.0,761.8899
1989-07-01,642.0,693.7822
1989-07-02,598.0,637.05273
1989-07-03,567.0,599.06055
1989-07-04,523.0,563.92834
1989-07-05,496.0,515.19336
1989-07-06,462.0,494.57776
1989-07-07,429.0,434.93066
1989-07-08,399.0,380.2793
1989-07-09,369.0,359.44922
1989-07-10,354.0,315.7766
1989-07-11,430.0,321.8872
1989-07-12,566.0,458.10706
1989-07-13,680.0,617.8772
1989-07-14,661.0,655.8235
1989-07-15,660.0,553.0626
1989-07-16,669.0,623.7521
1989-07-17,619.0,649.4242
1989-07-18,541.0,558.2035
1989-07-19,472.0,480.1112
1989-07-20,443.0,432.83044
1989-07-21,400.0,433.58582
1989-07-22,358.0,368.96387
1989-07-23,320.0,314.94165
1989-07-24,283.0,274.14648
1989-07-25,253.0,246.50952
1989-07-26,231.0,237.2981
1989-07-27,223.0,212.05273
1989-07-28,247.0,225.20679
1989-07-29,381.0,263.51685
1989-07-30,584.0,493.9933
1989-07-31,659.0,743.73926
1989-08-01,616.0,634.3767
1989-08-02,511.0,563.40393
1989-08-03,446.0,475.45422
1989-08-04,413.0,463.13684
1989-08-05,603.0,436.00122
1989-08-06,1810.0,766.7637
1989-08-07,3360.0,2985.046
1989-08-08,3760.0,4395.538
1989-08-09,3690.0,3219.8813
1989-08-10,3340.0,3328.9087
1989-08-11,2860.0,2879.4258
1989-08-12,2450.0,2267.9116
1989-08-13,2540.0,2042.7385
1989-08-14,2930.0,2612.5698
1989-08-15,3270.0,3064.3318
1989-08-16,3370.0,3271.8362
1989-08-17,3110.0,3157.3235
1989-08-18,2660.0,2755.1953
1989-08-19,2230.0,2376.8901
1989-08-20,1850.0,2057.948
1989-08-21,1590.0,1673.0215
1989-08-22,1420.0,1468.4148
1989-08-23,1290.0,1311.8121
1989-08-24,1190.0,1188.9955
1989-08-25,1080.0,1105.8646
1989-08-26,954.0,985.53796
1989-08-27,843.0,825.4678
1989-08-28,743.0,733.81384
1989-08-29,660.0,655.11475
1989-08-30,598.0,600.5741
1989-08-31,544.0,547.808
1989-09-01,501.0,498.01453
1989-09-02,543.0,471.57385
1989-09-03,706.0,569.3823
1989-09-04,903.0,832.19055
1989-09-05,958.0,997.29626
1989-09-06,893.0,846.65173
1989-09-07,791.0,766.87915
1989-09-08,704.0,741.52734
1989-09-09,632.0,697.99475
1989-09-10,568.0,586.9271
1989-09-11,517.0,497.8462
1989-09-12,466.0,438.81665
1989-09-13,419.0,398.22925
1989-09-14,392.0,344.74023
1989-09-15,378.0,329.11157
1989-09-16,364.0,315.02588
1989-09-17,353.0,295.78394
1989-09-18,363.0,289.1416
1989-09-19,387.0,313.94043
1989-09-20,474.0,369.36377
1989-09-21,664.0,491.026
1989-09-22,923.0,744.36926
1989-09-23,1030.0,1018.3838
1989-09-24,1070.0,918.6741
1989-09-25,1090.0,1014.6455
1989-09-26,1090.0,1092.7234
1989-09-27,1180.0,1087.2516
1989-09-28,1300.0,1310.3584
1989-09-29,1310.0,1391.3207
1989-09-30,1240.0,1247.9474
1989-10-01,1130.0,1172.1263
1989-10-02,1020.0,1048.9668
1989-10-03,936.0,970.2528
1989-10-04,874.0,958.25525
1989-10-05,818.0,868.386
1989-10-06,768.0,786.723
1989-10-07,717.0,724.3728
1989-10-08,671.0,656.3834
1989-10-09,634.0,600.9109
1989-10-10,594.0,583.97473
1989-10-11,562.0,536.89453
1989-10-12,560.0,509.34436
1989-10-13,572.0,526.35986
1989-10-14,584.0,539.80994
1989-10-15,581.0,568.8573
1989-10-16,555.0,545.7224
1989-10-17,548.0,477.1145
1989-10-18,548.0,495.71936
1989-10-19,548.0,522.6898
1989-10-20,548.0,532.1217
1989-10-21,675.0,544.34155
1989-10-22,1180.0,865.51465
1989-10-23,1590.0,1865.1154
1989-10-24,1650.0,1781.7346
1989-10-25,1570.0,1536.8148
1989-10-26,1440.0,1521.4231
1989-10-27,1320.0,1369.4229
1989-10-28,1230.0,1228.944
1989-10-29,1140.0,1197.5974
1989-10-30,1070.0,1081.5956
1989-10-31,1020.0,1042.7485
1989-11-01,1210.0,1026.0791
1989-11-02,2280.0,1518.6726
1989-11-03,3010.0,3906.2827
1989-11-04,3280.0,3253.9956
1989-11-05,3380.0,3188.623
1989-11-06,3310.0,3348.6875
1989-11-07,3110.0,3185.815
1989-11-08,2920.0,2811.9375
1989-11-09,2810.0,2734.4094
1989-11-10,3280.0,2760.198
1989-11-11,4020.0,3875.3057
1989-11-12,4440.0,4567.9434
1989-11-13,4480.0,4381.7163
1989-11-14,4170.0,4225.2153
1989-11-15,3810.0,3747.6924
1989-11-16,3620.0,3476.5698
1989-11-17,4010.0,3544.3257
1989-11-18,4670.0,4504.319
1989-11-19,4970.0,5139.5737
1989-11-20,4870.0,4921.4995
1989-11-21,4440.0,4655.2764
1989-11-22,3680.0,4086.3296
1989-11-23,3190.0,3039.484
1989-11-24,2840.0,3024.879
1989-11-25,2600.0,2582.3306
1989-11-26,2430.0,2350.9202
1989-11-27,2260.0,2236.5803
1989-11-28,2120.0,2080.6157
1989-11-29,1980.0,2025.921
1989-11-30,1840.0,1885.9404
1989-12-01,1730.0,1715.364
1989-12-02,1630.0,1629.0128
1989-12-03,1540.0,1525.7649
1989-12-04,1460.0,1440.3151
1989-12-05,1370.0,1412.519
1989-12-06,1300.0,1296.4473
1989-12-07,1250.0,1232.9675
1989-12-08,1180.0,1199.6217
1989-12-09,1140.0,1100.8234
1989-12-10,1090.0,1089.993
1989-12-11,1060.0,1044.5068
1989-12-12,1000.0,1034.1843
1989-12-13,970.0,935.60474
1989-12-14,940.0,967.46643
1989-12-15,905.0,936.6426
1989-12-16,880.0,887.4448
1989-12-17,860.0,863.9863
1989-12-18,840.0,853.2506
1989-12-19,810.0,825.7811
1989-12-20,795.0,784.1332
1989-12-21,780.0,763.5951
1989-12-22,770.0,741.92395
1989-12-23,765.0,733.62305
1989-12-24,760.0,757.2108
1989-12-25,750.0,742.0205
1989-12-26,740.0,707.6647
1989-12-27,735.0,693.26965
1989-12-28,725.0,691.1404
1989-12-29,710.0,679.91943
1989-12-30,700.0,656.2208
1989-12-31,695.0,647.78296
1990-01-01,820.0,661.94055
1990-01-02,1480.0,944.31104
1990-01-03,1410.0,2153.6006
1990-01-04,1310.0,1163.0586
1990-01-05,1260.0,1149.2148
1990-01-06,1180.0,1144.1384
1990-01-07,1130.0,1061.7821
1990-01-08,1080.0,1075.8013
1990-01-09,1050.0,1001.141
1990-01-10,1000.0,998.4418
1990-01-11,980.0,910.3375
1990-01-12,940.0,946.88184
1990-01-13,910.0,858.5364
1990-01-14,880.0,833.24207
1990-01-15,845.0,788.844
1990-01-16,810.0,765.171
1990-01-17,795.0,735.2949
1990-01-18,780.0,742.18176
1990-01-19,790.0,722.08386
1990-01-20,880.0,767.09143
1990-01-21,955.0,917.975
1990-01-22,990.0,939.9087
1990-01-23,1000.0,951.26
1990-01-24,1020.0,961.6144
1990-01-25,1040.0,1028.637
1990-01-26,1080.0,1043.7772
1990-01-27,1400.0,1089.1569
1990-01-28,1900.0,1703.144
1990-01-29,2350.0,2219.1958
1990-01-30,2500.0,2540.2737
1990-01-31,2450.0,2382.5066
1990-02-01,2510.0,2320.5571
1990-02-02,2580.0,2594.3882
1990-02-03,2570.0,2639.4224
1990-02-04,2450.0,2520.0303
1990-02-05,2300.0,2275.5923
1990-02-06,2160.0,2152.1309
1990-02-07,2030.0,2006.9633
1990-02-08,1900.0,1902.082
1990-02-09,1800.0,1736.706
1990-02-10,1750.0,1666.4995
1990-02-11,1920.0,1692.5271
1990-02-12,2180.0,2121.7393
1990-02-13,2400.0,2415.822
1990-02-14,2540.0,2509.447
1990-02-15,2460.0,2544.4907
1990-02-16,2360.0,2283.112
1990-02-17,2230.0,2283.0598
1990-02-18,2110.0,2100.2444
1990-02-19,1980.0,1997.4114
1990-02-20,1860.0,1861.5958
1990-02-21,1730.0,1768.6084
1990-02-22,1580.0,1622.7498
1990-02-23,1570.0,1436.3403
1990-02-24,1550.0,1613.0127
1990-02-25,1530.0,1503.6754
1990-02-26,1470.0,1497.6119
1990-02-27,1450.0,1384.1654
1990-02-28,1360.0,1440.7275
1990-03-01,1320.0,1260.3556
1990-03-02,1250.0,1290.7676
1990-03-03,1210.0,1164.4685
1990-03-04,1170.0,1144.1567
1990-03-05,1140.0,1099.8508
1990-03-06,1090.0,1095.287
1990-03-07,1070.0,1033.2992
1990-03-08,1030.0,1032.4778
1990-03-09,990.0,977.0238
1990-03-10,965.0,930.77405
1990-03-11,930.0,935.0493
1990-03-12,950.0,895.54443
1990-03-13,1000.0,986.0951
1990-03-14,1100.0,1055.044
1990-03-15,1220.0,1164.2148
1990-03-16,1520.0,1268.3148
1990-03-17,1800.0,1861.1047
1990-03-18,5000.0,1959.7979
1990-03-19,9000.0,9551.481
1990-03-20,10300.0,12815.481
1990-03-21,10500.0,10500.338
1990-03-22,10700.0,10419.137
1990-03-23,10100.0,10714.299
1990-03-24,9100.0,8880.959
1990-03-25,8100.0,7676.9634
1990-03-26,7600.0,7006.168
1990-03-27,7300.0,7310.218
1990-03-28,6900.0,7095.2954
1990-03-29,6510.0,6477.1704
1990-03-30,6050.0,6215.039
1990-03-31,5420.0,5623.1113
1990-04-01,4790.0,4720.658
1990-04-02,4530.0,4320.7866
1990-04-03,4490.0,4544.803
1990-04-04,5140.0,4501.927
1990-04-05,7460.0,5831.587
1990-04-06,9880.0,10122.908
1990-04-07,11100.0,11640.174
1990-04-08,11400.0,11022.09
1990-04-09,11100.0,11050.482
1990-04-10,10400.0,10588.746
1990-04-11,10100.0,9458.328
1990-04-12,10200.0,10095.993
1990-04-13,9900.0,10449.593
1990-04-14,9170.0,9358.813
1990-04-15,8500.0,8138.5967
1990-04-16,8840.0,8018.6963
1990-04-17,10300.0,9651.139
1990-04-18,11400.0,11847.9375
1990-04-19,11800.0,11809.044
1990-04-20,11500.0,11477.945
1990-04-21,10900.0,10897.477
1990-04-22,10500.0,10095.072
1990-04-23,10400.0,10122.55
1990-04-24,10200.0,10375.602
1990-04-25,9700.0,9911.945
1990-04-26,9070.0,9005.709
1990-04-27,8380.0,8486.261
1990-04-28,7730.0,7811.3467
1990-04-29,7160.0,7333.485
1990-04-30,6640.0,6827.3857
1990-05-01,6040.0,6288.2725
1990-05-02,5290.0,5511.021
1990-05-03,4600.0,4626.907
1990-05-04,4010.0,4244.5503
1990-05-05,3530.0,3732.4497
1990-05-06,3370.0,3192.682
1990-05-07,3370.0,3333.2024
1990-05-08,3390.0,3463.5933
1990-05-09,3330.0,3496.8892
1990-05-10,3200.0,3321.5134
1990-05-11,3300.0,3079.9414
1990-05-12,4080.0,3419.3635
1990-05-13,4600.0,4869.972
1990-05-14,4930.0,4700.593
1990-05-15,5070.0,4900.8076
1990-05-16,4710.0,5035.6514
1990-05-17,4130.0,4203.0635
1990-05-18,3880.0,3520.6118
1990-05-19,4210.0,3817.0
1990-05-20,4690.0,4683.711
1990-05-21,4820.0,4962.709
1990-05-22,4720.0,4651.3096
1990-05-23,5010.0,4474.504
1990-05-24,5730.0,5306.4404
1990-05-25,6140.0,6264.4883
1990-05-26,6010.0,5956.419
1990-05-27,5370.0,5486.08
1990-05-28,4560.0,4642.4336
1990-05-29,3890.0,3996.557
1990-05-30,3710.0,3590.0356
1990-05-31,4980.0,3797.9324
1990-06-01,5930.0,6410.0996
1990-06-02,5740.0,6162.006
1990-06-03,4880.0,5106.3877
1990-06-04,4040.0,4181.324
1990-06-05,3550.0,3575.5195
1990-06-06,3110.0,3388.3037
1990-06-07,2710.0,2723.533
1990-06-08,2410.0,2352.96
1990-06-09,2210.0,2238.6826
1990-06-10,2080.0,2157.263
1990-06-11,1980.0,2035.2616
1990-06-12,1900.0,1897.1094
1990-06-13,1880.0,1798.2656
1990-06-14,1770.0,1822.176
1990-06-15,1560.0,1647.7007
1990-06-16,1420.0,1381.9553
1990-06-17,1270.0,1347.4196
1990-06-18,1170.0,1160.5801
1990-06-19,1200.0,1108.9225
1990-06-20,1380.0,1237.1964
1990-06-21,1620.0,1541.874
1990-06-22,1860.0,1759.6633
1990-06-23,2060.0,2012.1335
1990-06-24,2750.0,2140.214
1990-06-25,3840.0,3639.5686
1990-06-26,4210.0,4759.5674
1990-06-27,4050.0,3869.5283
1990-06-28,3480.0,3686.218
1990-06-29,2830.0,2917.9077
1990-06-30,2340.0,2447.59
1990-07-01,1930.0,2190.436
1990-07-02,1860.0,1697.0994
1990-07-03,2230.0,1946.3087
1990-07-04,2160.0,2640.484
1990-07-05,1900.0,1886.2529
1990-07-06,1640.0,1663.3718
1990-07-07,1400.0,1492.6151
1990-07-08,1220.0,1237.5742
1990-07-09,1080.0,1111.7106
1990-07-10,988.0,972.8721
1990-07-11,903.0,940.26575
1990-07-12,829.0,852.2976
1990-07-13,745.0,785.9358
1990-07-14,657.0,659.152
1990-07-15,584.0,601.0193
1990-07-16,540.0,520.5206
1990-07-17,516.0,490.7932
1990-07-18,477.0,499.9192
1990-07-19,431.0,434.4541
1990-07-20,400.0,393.87598
1990-07-21,373.0,384.87622
1990-07-22,348.0,358.97852
1990-07-23,345.0,330.48413
1990-07-24,360.0,352.7793
1990-07-25,565.0,392.71924
1990-07-26,1580.0,877.3242
1990-07-27,2360.0,2761.1233
1990-07-28,2430.0,2647.1228
1990-07-29,2100.0,2142.5486
1990-07-30,1670.0,1714.1426
1990-07-31,1350.0,1325.4908
1990-08-01,1120.0,1237.5447
1990-08-02,1050.0,1018.0049
1990-08-03,927.0,1068.5797
1990-08-04,798.0,776.09045
1990-08-05,672.0,671.3214
1990-08-06,579.0,577.2323
1990-08-07,509.0,523.67676
1990-08-08,457.0,470.37036
1990-08-09,434.0,423.5669
1990-08-10,415.0,403.13452
1990-08-11,740.0,370.31152
1990-08-12,4860.0,1148.5653
1990-08-13,7020.0,7267.8486
1990-08-14,6740.0,6920.088
1990-08-15,5870.0,5964.8955
1990-08-16,4930.0,4864.038
1990-08-17,4010.0,4017.6055
1990-08-18,3130.0,3218.9473
1990-08-19,2410.0,2286.592
1990-08-20,1910.0,1775.3511
1990-08-21,1560.0,1521.4951
1990-08-22,1300.0,1284.1853
1990-08-23,1110.0,1058.0938
1990-08-24,982.0,924.2875
1990-08-25,870.0,812.67883
1990-08-26,784.0,725.90967
1990-08-27,783.0,657.9575
1990-08-28,856.0,741.34106
1990-08-29,1660.0,877.30676
1990-08-30,2030.0,2678.2937
1990-08-31,1900.0,2039.8728
1990-09-01,1550.0,1607.3027
1990-09-02,1250.0,1235.2622
1990-09-03,1140.0,1097.9545
1990-09-04,1020.0,1125.9253
1990-09-05,858.0,872.1112
1990-09-06,728.0,634.3882
1990-09-07,646.0,570.7815
1990-09-08,651.0,551.0415
1990-09-09,713.0,649.371
1990-09-10,699.0,736.9795
1990-09-11,653.0,639.1327
1990-09-12,608.0,585.7136
1990-09-13,567.0,593.98364
1990-09-14,513.0,556.02966
1990-09-15,496.0,479.36694
1990-09-16,472.0,441.93262
1990-09-17,498.0,425.52832
1990-09-18,513.0,467.68726
1990-09-19,495.0,473.20288
1990-09-20,465.0,429.5735
1990-09-21,486.0,381.32617
1990-09-22,507.0,447.2339
1990-09-23,579.0,473.24
1990-09-24,938.0,608.6803
1990-09-25,1470.0,1290.456
1990-09-26,1640.0,1846.8599
1990-09-27,1540.0,1435.786
1990-09-28,1370.0,1257.1506
1990-09-29,1230.0,1173.7899
1990-09-30,1120.0,1085.0438
1990-10-01,1150.0,997.57776
1990-10-02,1530.0,1118.3265
1990-10-03,1810.0,1834.2278
1990-10-04,1850.0,1820.2462
1990-10-05,1870.0,1704.9626
1990-10-06,2060.0,1848.364
1990-10-07,2120.0,2238.3604
1990-10-08,1950.0,1948.1135
1990-10-09,1780.0,1620.5276
1990-10-10,1730.0,1595.6453
1990-10-11,1800.0,1714.2626
1990-10-12,1940.0,1816.699
1990-10-13,2130.0,2009.3674
1990-10-14,2920.0,2272.6543
1990-10-15,4430.0,3846.5364
1990-10-16,5370.0,5446.1733
1990-10-17,5510.0,5435.8105
1990-10-18,5100.0,5140.62
1990-10-19,4490.0,4575.087
1990-10-20,4170.0,3837.6406
1990-10-21,4140.0,4007.7205
1990-10-22,4120.0,4134.476
1990-10-23,3840.0,3976.4116
1990-10-24,4540.0,3346.8867
1990-10-25,8290.0,5400.6455
1990-10-26,11700.0,9891.119
1990-10-27,12500.0,11910.588
1990-10-28,12100.0,11637.511
1990-10-29,10900.0,11377.803
1990-10-30,9370.0,9707.117
1990-10-31,7840.0,8186.917
1990-11-01,6560.0,6688.9663
1990-11-02,5440.0,5686.6094
1990-11-03,4540.0,4775.279
1990-11-04,3930.0,4099.0254
1990-11-05,3470.0,3692.4097
1990-11-06,3200.0,3209.182
1990-11-07,3220.0,3084.2913
1990-11-08,3360.0,3384.0605
1990-11-09,3290.0,3432.4912
1990-11-10,3070.0,3076.4888
1990-11-11,3560.0,2807.4934
1990-11-12,5450.0,4226.178
1990-11-13,6520.0,7255.282
1990-11-14,6700.0,6771.382
1990-11-15,6400.0,6469.541
1990-11-16,5730.0,6092.7295
1990-11-17,4920.0,5156.533
1990-11-18,4550.0,4296.5693
1990-11-19,4610.0,4437.838
1990-11-20,4830.0,4700.6963
1990-11-21,4880.0,4888.85
1990-11-22,4620.0,4758.155
1990-11-23,4220.0,4272.9614
1990-11-24,4030.0,3852.5723
1990-11-25,4280.0,3971.837
1990-11-26,4810.0,4682.8613
1990-11-27,4990.0,5260.158
1990-11-28,4840.0,4856.613
1990-11-29,4600.0,4567.6455
1990-11-30,4450.0,4472.9404
1990-12-01,4350.0,4436.8096
1990-12-02,4240.0,4275.033
1990-12-03,3640.0,4133.9243
1990-12-04,3390.0,3027.334
1990-12-05,4350.0,3349.391
1990-12-06,4640.0,5288.48
1990-12-07,4570.0,4486.165
1990-12-08,4420.0,4424.94
1990-12-09,3850.0,4309.6157
1990-12-10,3280.0,3312.721
1990-12-11,2770.0,2862.8018
1990-12-12,2310.0,2505.1533
1990-12-13,2130.0,2045.3712
1990-12-14,1980.0,2156.4219
1990-12-15,1870.0,1872.0238
1990-12-16,1850.0,1804.261
1990-12-17,1830.0,1888.4218
1990-12-18,1820.0,1818.9283
1990-12-19,1860.0,1816.7338
1990-12-20,1830.0,1947.4587
1990-12-21,1870.0,1789.8688
1990-12-22,2000.0,1912.577
1990-12-23,3110.0,2085.4
1990-12-24,4630.0,4417.084
1990-12-25,6290.0,5649.0195
1990-12-26,6850.0,7116.703
1990-12-27,4600.0,6394.2
1990-12-28,3780.0,2414.551
1990-12-29,3200.0,3419.601
1990-12-30,2820.0,2706.5203
1990-12-31,2580.0,2543.6936
1991-01-01,2380.0,2420.3618
1991-01-02,2230.0,2309.933
1991-01-03,2120.0,2127.7603
1991-01-04,2030.0,2050.4607
1991-01-05,1930.0,1929.212
1991-01-06,1860.0,1839.6766
1991-01-07,1800.0,1853.6719
1991-01-08,1750.0,1763.7699
1991-01-09,1710.0,1767.6608
1991-01-10,1670.0,1736.0509
1991-01-11,1640.0,1610.5836
1991-01-12,1580.0,1593.4698
1991-01-13,1530.0,1544.8693
1991-01-14,1480.0,1497.8639
1991-01-15,1440.0,1436.2238
1991-01-16,1410.0,1398.863
1991-01-17,1390.0,1414.0167
1991-01-18,1470.0,1391.9282
1991-01-19,1600.0,1554.7909
1991-01-20,1680.0,1681.0516
1991-01-21,1690.0,1764.5477
1991-01-22,1650.0,1746.6954
1991-01-23,1580.0,1692.7477
1991-01-24,1480.0,1567.7878
1991-01-25,1420.0,1431.4425
1991-01-26,1330.0,1404.949
1991-01-27,1240.0,1242.8743
1991-01-28,1170.0,1113.2498
1991-01-29,1120.0,1083.5701
1991-01-30,1070.0,1055.435
1991-01-31,1040.0,1007.97705
1991-02-01,1000.0,989.77295
1991-02-02,980.0,972.5469
1991-02-03,940.0,971.47485
1991-02-04,900.0,862.29517
1991-02-05,890.0,848.10693
1991-02-06,880.0,880.40845
1991-02-07,865.0,849.3677
1991-02-08,850.0,823.0574
1991-02-09,830.0,822.6138
1991-02-10,820.0,809.31323
1991-02-11,790.0,782.56274
1991-02-12,780.0,731.8164
1991-02-13,760.0,726.0032
1991-02-14,730.0,735.14575
1991-02-15,670.0,705.36475
1991-02-16,615.0,621.6033
1991-02-17,570.0,559.7031
1991-02-18,545.0,529.8032
1991-02-19,570.0,505.1455
1991-02-20,625.0,548.46094
1991-02-21,663.0,609.55273
1991-02-22,668.0,667.69116
1991-02-23,696.0,664.2156
1991-02-24,676.0,753.1499
1991-02-25,746.0,673.87915
1991-02-26,752.0,840.3804
1991-02-27,744.0,747.8816
1991-02-28,678.0,733.95166
1991-03-01,647.0,637.5139
1991-03-02,630.0,663.0232
1991-03-03,855.0,632.5325
1991-03-04,1220.0,1132.5192
1991-03-05,1400.0,1468.3839
1991-03-06,1640.0,1409.4727
1991-03-07,1910.0,1832.3983
1991-03-08,2170.0,2116.6873
1991-03-09,2450.0,2339.5718
1991-03-10,2680.0,2641.8267
1991-03-11,2800.0,2789.023
1991-03-12,2780.0,2824.688
1991-03-13,2710.0,2738.8318
1991-03-14,2610.0,2659.2168
1991-03-15,2440.0,2499.3984
1991-03-16,2300.0,2155.4456
1991-03-17,2150.0,2145.789
1991-03-18,2090.0,1993.9163
1991-03-19,2160.0,2019.3225
1991-03-20,2880.0,2209.2686
1991-03-21,3860.0,3812.8218
1991-03-22,4420.0,4850.3076
1991-03-23,4830.0,4574.4077
1991-03-24,4490.0,5021.075
1991-03-25,4310.0,3809.8801
1991-03-26,4200.0,4150.9805
1991-03-27,3870.0,4096.4644
1991-03-28,4280.0,3380.88
1991-03-29,5460.0,4890.6064
1991-03-30,6160.0,6528.146
1991-03-31,6530.0,6361.1123
1991-04-01,6580.0,6618.3574
1991-04-02,6350.0,6530.8457
1991-04-03,6120.0,6060.1543
1991-04-04,5870.0,5874.9385
1991-04-05,5940.0,5686.542
1991-04-06,6580.0,6148.2695
1991-04-07,8050.0,7253.1807
1991-04-08,9870.0,9184.44
1991-04-09,11500.0,10790.542
1991-04-10,13800.0,11998.945
1991-04-11,14900.0,15461.8955
1991-04-12,14600.0,14441.038
1991-04-13,13600.0,13877.639
1991-04-14,12400.0,12456.086
1991-04-15,11200.0,11317.365
1991-04-16,10300.0,10139.129
1991-04-17,9660.0,9670.862
1991-04-18,8940.0,9334.072
1991-04-19,8280.0,8488.279
1991-04-20,7840.0,7814.8354
1991-04-21,7660.0,7604.929
1991-04-22,8320.0,7676.729
1991-04-23,10200.0,9159.678
1991-04-24,11900.0,11895.727
1991-04-25,12500.0,12413.869
1991-04-26,12400.0,11984.414
1991-04-27,11900.0,11892.539
1991-04-28,11100.0,11177.299
1991-04-29,10100.0,10112.584
1991-04-30,8920.0,9024.812
1991-05-01,7820.0,7805.6787
1991-05-02,7030.0,6979.1553
1991-05-03,6630.0,6512.332
1991-05-04,6510.0,6353.8
1991-05-05,6450.0,6464.344
1991-05-06,6220.0,6424.7734
1991-05-07,5910.0,6036.2744
1991-05-08,5770.0,5592.1533
1991-05-09,5670.0,5715.505
1991-05-10,5330.0,5578.261
1991-05-11,4800.0,4891.6357
1991-05-12,4240.0,4254.5654
1991-05-13,3740.0,3818.1304
1991-05-14,3290.0,3319.728
1991-05-15,2890.0,2881.5671
1991-05-16,2590.0,2560.1567
1991-05-17,2380.0,2335.5452
1991-05-18,2650.0,2205.963
1991-05-19,2880.0,2964.2817
1991-05-20,2690.0,2966.9368
1991-05-21,2380.0,2344.1436
1991-05-22,2090.0,2145.8357
1991-05-23,1800.0,1877.0573
1991-05-24,1590.0,1667.5438
1991-05-25,1430.0,1599.9618
1991-05-26,1280.0,1421.3983
1991-05-27,1270.0,1195.6904
1991-05-28,1600.0,1305.2155
1991-05-29,1780.0,1984.8595
1991-05-30,1670.0,1807.2501
1991-05-31,1530.0,1412.4993
1991-06-01,1510.0,1414.0747
1991-06-02,1400.0,1557.1971
1991-06-03,1240.0,1300.3429
1991-06-04,1100.0,1097.4532
1991-06-05,965.0,1070.4691
1991-06-06,849.0,964.24963
1991-06-07,760.0,820.4009
1991-06-08,681.0,754.60645
1991-06-09,597.0,673.68896
1991-06-10,525.0,587.1123
1991-06-11,478.0,504.39355
1991-06-12,440.0,466.3484
1991-06-13,559.0,429.2544
1991-06-14,1390.0,708.2744
1991-06-15,2100.0,2388.7588
1991-06-16,2080.0,2381.9985
1991-06-17,1790.0,1786.7065
1991-06-18,1450.0,1537.6268
